"AgencyCd","SiteNo","AgencyNm","SiteName","DecLatVa","DecLongVa","HorzDatum","HorzMethod","HorzAcy","AltVa","AltUnits","AltUnitsNm","AltDatumCd","AltMethod","AltAcy","WellDepth","WellDepthUnits","WellDepthUnitsNm","NatAquiferCd","NatAqfrDesc","CountryCd","CountryNm","StateCd","StateNm","CountyCd","CountyNm","LocalAquiferCd","LocalAquiferName","SiteType","AquiferType","QwSysName","QwSnFlag","QwSnDesc","QwBaselineFlag","QwBaselineDesc","QwWellChars","QwWellCharsDesc","QwWellType","QwWellTypeDesc","QwWellPurpose","QwWellPurposeDesc","WlSysName","WlSnFlag","WlSnDesc","WlBaselineFlag","WlBaselineDesc","WlWellChars","WlWellCharsDesc","WlWellType","WlWellTypeDesc","WlWellPurpose","WlWellPurposeDesc","LithDataProvider","ConstDataProvider","Link"
"NCDWR","J22P6","North Carolina Department of Environmental Quality Division of Water Resources","Gold Point","35.856521","-77.248202","NAD83","GPS","<.05","71.843","1","Feet","NAVD88","Trimble R10","<.1 ft","611","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","117","Martin County","Klcf","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=J**22P6&tl=1"
"NCDWR","J22P2","North Carolina Department of Environmental Quality Division of Water Resources","Gold Point","35.856521","-77.248202","NAD83","GPS","<.05","71.633","1","Feet","NAVD88","Trimble R10","<.1 ft","137","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","117","Martin County","Kbc","Black Creek","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=J**22P2&tl=1"
"NCDWR","J22P3","North Carolina Department of Environmental Quality Division of Water Resources","Gold Point","35.856521","-77.248202","NAD83","GPS","<.05","71.423","1","Feet","NAVD88","Trimble R10","<.1 ft","18","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","117","Martin County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=J**22P3&tl=1"
"NCDWR","J22P4","North Carolina Department of Environmental Quality Division of Water Resources","Gold Point","35.856521","-77.248202","NAD83","GPS","<.05","71.623","1","Feet","NAVD88","Trimble R10","<.1 ft","50","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","117","Martin County","Ty","Yorktown","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=J**22P4&tl=1"
"NCDWR","J22P5","North Carolina Department of Environmental Quality Division of Water Resources","Gold Point","35.856521","-77.248202","NAD83","GPS","<.05","71.763","1","Feet","NAVD88","Trimble R10","<.1 ft","447","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","117","Martin County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=J**22P5&tl=1"
"NCDWR","J22P7","North Carolina Department of Environmental Quality Division of Water Resources","Gold Point","35.856521","-77.248202","NAD83","GPS","<.05","72.003","1","Feet","NAVD88","Trimble R10","<.1 ft","512","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","117","Martin County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=J**22P7&tl=1"
"NCDWR","H22I4","North Carolina Department of Environmental Quality Division of Water Resources","Lewiston","36.051577","-77.194707","NAD83","GPS","<.05","27.654","1","Feet","NAVD88","Trimble R10","<.1 ft","600","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","015","Bertie County","Klcrt","Lower Cretaceous","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=H**22I4&tl=1"
"NCDWR","H22I5","North Carolina Department of Environmental Quality Division of Water Resources","Lewiston","36.051577","-77.194707","NAD83","GPS","<.05","27.724","1","Feet","NAVD88","Trimble R10","<.1 ft","380","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","015","Bertie County","Klcf","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=H**22I5&tl=1"
"NCDWR","H22I6","North Carolina Department of Environmental Quality Division of Water Resources","Lewiston","36.051577","-77.194707","NAD83","GPS","<.05","27.134","1","Feet","NAVD88","Trimble R10","<.1 ft","150","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","015","Bertie County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=H**22I6&tl=1"
"NCDWR","H22I3","North Carolina Department of Environmental Quality Division of Water Resources","Lewiston","36.051577","-77.194707","NAD83","GPS","<.05","27.544","1","Feet","NAVD88","Trimble R10","<.1 ft","20","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","015","Bertie County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=H**22I3&tl=1"
"NCDWR","F22B6","North Carolina Department of Environmental Quality Division of Water Resources","Roxobel","36.238763","-77.18695","NAD83","GPS","<.05","72.706","1","Feet","NAVD88","Trimble R10","<.1 ft","8","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","015","Bertie County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=F**22B6&tl=1"
"NCDWR","F22B2","North Carolina Department of Environmental Quality Division of Water Resources","Roxobel","36.238763","-77.18695","NAD83","GPS","<.05","72.611","1","Feet","NAVD88","Trimble R10","<.1 ft","441","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","015","Bertie County","Klcf","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=F**22B2&tl=1"
"NCDWR","F22B3","North Carolina Department of Environmental Quality Division of Water Resources","Roxobel","36.238763","-77.18695","NAD83","GPS","<.05","73.022","1","Feet","NAVD88","Trimble R10","<.1 ft","40","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","015","Bertie County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=F**22B3&tl=1"
"NCDWR","F22B5","North Carolina Department of Environmental Quality Division of Water Resources","Roxobel","36.238763","-77.18695","NAD83","GPS","<.05","72.006","1","Feet","NAVD88","Trimble R10","<.1 ft","610","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","015","Bertie County","Klcrt","Lower Cretaceous","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=F**22B5&tl=1"
"NCDWR","F22B7","North Carolina Department of Environmental Quality Division of Water Resources","Roxobel","36.238763","-77.18695","NAD83","GPS","<.05","72.822","1","Feet","NAVD88","Trimble R10","<.1 ft","12","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","015","Bertie County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=F**22B7&tl=1"
"NCDWR","F22B1","North Carolina Department of Environmental Quality Division of Water Resources","Roxobel","36.238763","-77.18695","NAD83","GPS","<.05","73.001","1","Feet","NAVD88","Trimble R10","<.1 ft","325","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","015","Bertie County","Kucf","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=F**22B1&tl=1"
"NCDWR","E21S1","North Carolina Department of Environmental Quality Division of Water Resources","St. John","36.267494","-77.105959","NAD83","GPS","<.05","57.137","1","Feet","NAVD88","Trimble R10","<.1 ft","33","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","091","Hertford County","S","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=E**21S1&tl=1"
"NCDWR","E25L2","North Carolina Department of Environmental Quality Division of Water Resources","Caledonia Prison Farm","36.29404","-77.44537","NAD83","GPS","<.05 ft","54.623","1","Feet","NAVD88","Trimble R10","<.1 ft","85","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","083","Halifax County","","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=E**25L2&tl=1"
"NCDWR","E25L3","North Carolina Department of Environmental Quality Division of Water Resources","Caledonia Prison Farm","36.29408","-77.44532","NAD83","GPS","<.05 ft","54.703","1","Feet","NAVD88","Trimble R10","<.1 ft","35","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","083","Halifax County","","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=E**25L3&tl=1"
"NCDWR","E25L1","North Carolina Department of Environmental Quality Division of Water Resources","Caledonia Prison Farm","36.29416","-77.4454","NAD83","GPS","<.05 ft","54.773","1","Feet","NAVD88","Trimble R10","<.1 ft","278","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","083","Halifax County","","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=E**25L1&tl=1"
"NCDWR","D20U1","North Carolina Department of Environmental Quality Division of Water Resources","NC Power","36.345265","-77.002514","NAD83","GPS","<.05","52.407","1","Feet","NAVD88","Trimble R10","<.1 ft","370","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","091","Hertford County","Klcf","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=D**20U1&tl=1"
"NCDWR","C23Y1","North Carolina Department of Environmental Quality Division of Water Resources","Northampton East High School","36.42726","-77.31878","NAD83","GPS","<.05 ft","107.807","1","Feet","NAVD88","Trimble R10","<.1 ft","25.15","1","Feet","S100SURFCL","Surficial aquifer system","US","United States of America","37","North Carolina","131","Northampton County","","Surficial","WELL","UNCONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=C**23Y1&tl=1"
"NCDWR","B20U5","North Carolina Department of Environmental Quality Division of Water Resources","Como","36.507222","-77.005833","NAD83","GPS","<.05 ft","65.902","1","Feet","NAVD88","Trimble R10","<.1 ft","26","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","091","Hertford County","","Upper Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR",""
"NCDWR","B20U6","North Carolina Department of Environmental Quality Division of Water Resources","Como","36.507222","-77.005833","NAD83","GPS","<.05 ft","67.982","1","Feet","NAVD88","Trimble R10","<.1 ft","575","1","Feet","S100NATLCP","Northern Atlantic Coastal Plain aquifer system","US","United States of America","37","North Carolina","091","Hertford County","","Lower Cape Fear","WELL","CONFINED","water_quality_network","1","Yes","1","Yes","1","Background","2","Trend","1","Dedicated Monitoring/Observation","water_level_network","1","Yes","1","Yes","3","Known Changes","2","Trend","1","Dedicated Monitoring/Observation","NCDWR","NCDWR","http://www.ncwater.org/?page=536&id=B**20U6&tl=1"
